Date;Rain;Temperature;RH;Dew _Point;Wind_Speed;Gust_Speed;Wind_Direction;#;PLANTA;FRUTO;INCIDENCIA;SEVERIDAD (%)
08/08/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;88;PL009;8;0;0
08/08/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;89;PL009;9;0;0
08/08/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;90;PL009;10;0;0
08/08/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;91;PL010;1;0;0
08/08/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;92;PL010;2;0;0
08/08/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;93;PL010;3;0;0
08/08/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;94;PL010;4;0;0
08/08/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;95;PL010;5;0;0
08/08/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;96;PL010;6;0;0
08/08/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;97;PL010;7;0;0
08/08/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;98;PL010;8;0;0
08/08/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;99;PL010;9;0;0
08/08/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;100;PL010;10;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;1;PL001;1;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;2;PL001;2;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;3;PL001;3;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;4;PL001;4;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;5;PL001;5;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;6;PL001;6;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;7;PL001;7;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;8;PL001;8;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;9;PL001;9;1;60
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;10;PL001;10;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;11;PL002;1;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;12;PL002;2;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;13;PL002;3;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;14;PL002;4;1;100
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;15;PL002;5;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;16;PL002;6;1;80
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;17;PL002;7;1;100
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;18;PL002;8;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;19;PL002;9;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;20;PL002;10;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;21;PL003;1;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;22;PL003;2;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;23;PL003;3;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;24;PL003;4;0;0
