Rain,Temperature,RH,DewPoint,WindSpeed,GustSpeed,WindDirection,Numero,PLANTA,FRUTO,INCIDENCIA,SEVERIDAD (%)
0,"25,60115972","80,95736458","21,54459028","0,039930556","0,626736111","188,5104167",81,9,1,0,0
0,"25,60115972","80,95736458","21,54459028","0,039930556","0,626736111","188,5104167",82,9,2,0,0
0,"25,60115972","80,95736458","21,54459028","0,039930556","0,626736111","188,5104167",83,9,3,0,0
0,"25,60115972","80,95736458","21,54459028","0,039930556","0,626736111","188,5104167",84,9,4,1,100
0,"25,60115972","80,95736458","21,54459028","0,039930556","0,626736111","188,5104167",85,9,5,0,0
0,"25,60115972","80,95736458","21,54459028","0,039930556","0,626736111","188,5104167",86,9,6,1,75
0,"25,60115972","80,95736458","21,54459028","0,039930556","0,626736111","188,5104167",87,9,7,1,30
0,"25,60115972","80,95736458","21,54459028","0,039930556","0,626736111","188,5104167",88,9,8,1,100
0,"25,60115972","80,95736458","21,54459028","0,039930556","0,626736111","188,5104167",89,9,9,0,0
0,"25,60115972","80,95736458","21,54459028","0,039930556","0,626736111","188,5104167",90,9,10,0,0
0,"25,60115972","80,95736458","21,54459028","0,039930556","0,626736111","188,5104167",91,10,1,0,0
0,"25,60115972","80,95736458","21,54459028","0,039930556","0,626736111","188,5104167",92,10,2,0,0
0,"25,60115972","80,95736458","21,54459028","0,039930556","0,626736111","188,5104167",93,10,3,0,0
0,"25,60115972","80,95736458","21,54459028","0,039930556","0,626736111","188,5104167",94,10,4,0,0
0,"25,60115972","80,95736458","21,54459028","0,039930556","0,626736111","188,5104167",95,10,5,0,0
0,"25,60115972","80,95736458","21,54459028","0,039930556","0,626736111","188,5104167",96,10,6,0,0
0,"25,60115972","80,95736458","21,54459028","0,039930556","0,626736111","188,5104167",97,10,7,0,0
0,"25,60115972","80,95736458","21,54459028","0,039930556","0,626736111","188,5104167",98,10,8,0,0
0,"25,60115972","80,95736458","21,54459028","0,039930556","0,626736111","188,5104167",99,10,9,0,0
0,"25,60115972","80,95736458","21,54459028","0,039930556","0,626736111","188,5104167",100,10,10,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",1,1,1,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",2,1,2,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",3,1,3,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",4,1,4,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",5,1,5,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",6,1,6,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",7,1,7,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",8,1,8,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",9,1,9,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",10,1,10,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",11,2,1,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",12,2,2,1,80
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",13,2,3,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",14,2,4,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",15,2,5,1,80
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",16,2,6,1,80
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",17,2,7,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",18,2,8,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",19,2,9,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",20,2,10,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",21,2,1,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",22,3,2,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",23,3,3,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",24,3,4,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",25,3,5,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",26,3,6,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",27,3,7,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",28,3,8,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",29,3,9,1,100
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",30,3,10,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",31,4,1,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",32,4,2,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",33,4,3,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",34,4,4,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",35,4,5,1,100
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",36,4,6,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",37,4,7,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",38,4,8,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",39,4,9,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",40,4,10,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",41,5,1,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",42,5,2,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",43,5,3,1,70
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",44,5,4,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",45,5,5,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",46,5,6,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",47,5,7,1,100
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",48,5,8,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",49,5,9,1,100
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",50,5,10,0,0
