Rain,Temperature,RH,DewPoint,WindSpeed,GustSpeed,WindDirection,#,PLANTA,FRUTO,INCIDENCIA,SEVERIDAD (%)
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,24,3,4,1,40
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,25,3,5,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,26,3,6,1,100
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,27,3,7,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,28,3,8,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,29,3,9,1,100
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,30,3,10,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,31,4,1,1,95
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,32,4,2,1,60
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,33,4,3,1,100
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,34,4,4,1,85
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,35,4,5,1,100
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,36,4,6,1,30
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,37,4,7,1,100
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,38,4,8,1,15
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,39,4,9,1,98
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,40,4,10,1,10
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,41,5,1,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,42,5,2,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,43,5,3,1,100
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,44,5,4,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,45,5,5,1,90
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,46,5,6,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,47,5,7,1,100
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,48,5,8,1,60
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,49,5,9,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,50,5,10,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,51,6,1,1,100
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,52,6,2,1,85
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,53,6,3,1,100
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,54,6,4,1,100
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,55,6,5,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,56,6,6,1,60
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,57,6,7,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,58,6,8,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,59,6,9,1,80
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,60,6,10,1,100
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,61,7,1,1,100
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,62,7,2,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,63,7,3,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,64,7,4,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,65,7,5,1,95
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,66,7,6,1,75
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,67,7,7,1,90
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,68,7,8,1,95
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,69,7,9,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,70,7,10,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,71,8,1,1,98
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,72,8,2,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,73,8,3,1,100
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,74,8,4,1,90
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,75,8,5,1,90
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,76,8,6,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,77,8,7,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,78,8,8,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,79,8,9,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,80,8,10,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,81,9,1,1,100
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,82,9,2,1,50
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,83,9,3,1,95
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,84,9,4,1,100
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,85,9,5,1,100
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,86,9,6,1,100
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,87,9,7,1,100
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,88,9,8,1,95
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,89,9,9,1,90
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,90,9,10,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,91,10,1,1,90
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,92,10,2,1,100
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,93,10,3,1,100
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,94,10,4,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,95,10,5,1,100
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,96,10,6,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,97,10,7,0,0
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,98,10,8,1,100
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,99,10,9,1,90
0.00278745644599303,26.4314494773519,82.8192543554007,22.8152299651568,0.102787456445993,0.827526132404181,142.606271777003,100,10,10,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,1,1,1,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,2,1,2,1,10
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,3,1,3,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,4,1,4,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,5,1,5,1,95
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,6,1,6,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,7,1,7,1,90
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,8,1,8,1,95
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,9,1,9,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,10,1,10,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,11,2,1,1,98
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,12,2,2,1,80
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,13,2,3,1,98
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,14,2,4,1,90
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,15,2,5,1,80
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,16,2,6,1,80
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,17,2,7,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,18,2,8,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,19,2,9,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,20,2,10,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,21,3,1,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,22,3,2,1,90
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,23,3,3,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,24,3,4,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,25,3,5,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,26,3,6,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,27,3,7,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,28,3,8,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,29,3,9,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,30,3,10,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,31,4,1,1,95
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,32,4,2,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,33,4,3,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,34,4,4,1,85
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,35,4,5,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,36,4,6,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,37,4,7,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,38,4,8,1,90
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,39,4,9,1,98
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,40,4,10,1,40
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,41,5,1,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,42,5,2,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,43,5,3,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,44,5,4,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,45,5,5,1,90
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,46,5,6,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,47,5,7,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,48,5,8,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,49,5,9,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,50,5,10,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,51,6,1,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,52,6,2,1,85
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,53,6,3,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,54,6,4,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,55,6,5,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,56,6,6,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,57,6,7,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,58,6,8,1,95
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,59,6,9,1,80
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,60,6,10,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,61,7,1,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,62,7,2,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,63,7,3,1,98
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,64,7,4,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,65,7,5,1,95
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,66,7,6,1,75
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,67,7,7,1,90
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,68,7,8,1,95
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,69,7,9,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,70,7,10,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,71,8,1,1,98
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,72,8,2,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,73,8,3,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,74,8,4,1,90
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,75,8,5,1,90
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,76,8,6,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,77,8,7,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,78,8,8,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,79,8,9,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,80,8,10,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,81,9,1,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,82,9,2,1,98
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,83,9,3,1,95
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,84,9,4,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,85,9,5,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,86,9,6,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,87,9,7,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,88,9,8,1,95
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,89,9,9,1,90
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,90,9,10,1,50
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,91,10,1,1,90
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,92,10,2,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,93,10,3,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,94,10,4,0,0
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,95,10,5,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,96,10,6,1,5
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,97,10,7,1,5
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,98,10,8,1,100
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,99,10,9,1,90
0,28.1773680555556,75.7195451388889,22.8462395833333,0.0954861111111111,0.956597222222222,173.072916666667,100,10,10,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,1,1,1,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,2,1,2,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,3,1,3,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,4,1,4,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,5,1,5,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,6,1,6,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,7,1,7,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,8,1,8,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,9,1,9,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,10,1,10,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,11,2,1,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,12,2,2,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,13,2,3,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,14,2,4,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,15,2,5,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,16,2,6,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,17,2,7,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,18,2,8,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,19,2,9,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,20,2,10,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,21,3,1,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,22,3,2,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,23,3,3,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,24,3,4,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,25,3,5,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,26,3,6,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,27,3,7,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,28,3,8,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,29,3,9,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,30,3,10,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,31,4,1,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,32,4,2,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,33,4,3,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,34,4,4,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,35,4,5,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,36,4,6,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,37,4,7,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,38,4,8,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,39,4,9,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,40,4,10,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,41,5,1,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,42,5,2,0,0
0.0209059233449477,26.6572682926829,81.4079059233449,22.7087735191638,0.348432055749129,1.31637630662021,105.006968641115,43,5,3,0,0
